chromosome,transcriptID
12,ENST00000538657
12,ENST00000544916
12,ENST00000543824
12,ENST00000610508
12,ENST00000359286
12,ENST00000398526
12,ENST00000344862
12,ENST00000551736
12,ENST00000550386
12,ENST00000547101
12,ENST00000613694
12,ENST00000547521
12,ENST00000550615
12,ENST00000550616
12,ENST00000440781
12,ENST00000548839
12,ENST00000549690
12,ENST00000261267
12,ENST00000546506
12,ENST00000433083
12,ENST00000548403
12,ENST00000546662
12,ENST00000548315
12,ENST00000547459
12,ENST00000395510
12,ENST00000552521
12,ENST00000549868
12,ENST00000553166
12,ENST00000547156
12,ENST00000550784
12,ENST00000431332
12,ENST00000551923
12,ENST00000416848
12,ENST00000550371
12,ENST00000544539
12,ENST00000539063
12,ENST00000540574
12,ENST00000338561
12,ENST00000425354
12,ENST00000356986
12,ENST00000266551
12,ENST00000543895
12,ENST00000428177
12,ENST00000162391
12,ENST00000544516
12,ENST00000261336
12,ENST00000535230
12,ENST00000543081
12,ENST00000696273
12,ENST00000543726
12,ENST00000696272
12,ENST00000229335
12,ENST00000537228
12,ENST00000696002
12,ENST00000552568
12,ENST00000696001
12,ENST00000696000
12,ENST00000405440
12,ENST00000349716
12,ENST00000310346
12,ENST00000526441
12,ENST00000551834
12,ENST00000695999
12,ENST00000696246
12,ENST00000696790
12,ENST00000546717
12,ENST00000550362
12,ENST00000541181
12,ENST00000542346
12,ENST00000537610
12,ENST00000535510
12,ENST00000640209
12,ENST00000339754
12,ENST00000639595
12,ENST00000639038
12,ENST00000450991
12,ENST00000000412
12,ENST00000539143
12,ENST00000541507
12,ENST00000551158
12,ENST00000536844
12,ENST00000543704
12,ENST00000537621
12,ENST00000543258
12,ENST00000544245
12,ENST00000543845
12,ENST00000543159
12,ENST00000638237
12,ENST00000639955
12,ENST00000546241
12,ENST00000307637
12,ENST00000539240
12,ENST00000394426
12,ENST00000544193
12,ENST00000327337
12,ENST00000543096
12,ENST00000238156
12,ENST00000432710
12,ENST00000545401
12,ENST00000457134
12,ENST00000396302
12,ENST00000337630
12,ENST00000651961
12,ENST00000298876
12,ENST00000698358
12,ENST00000535986
12,ENST00000266744
12,ENST00000392784
12,ENST00000257548
12,ENST00000536723
12,ENST00000377883
12,ENST00000536393
12,ENST00000539121
12,ENST00000470117
12,ENST00000256151
12,ENST00000552377
12,ENST00000436898
12,ENST00000551829
12,ENST00000552497
12,ENST00000336815
12,ENST00000328705
12,ENST00000393284
12,ENST00000537302
12,ENST00000351606
12,ENST00000542415
12,ENST00000545699
12,ENST00000538628
12,ENST00000545056
12,ENST00000536150
12,ENST00000538755
12,ENST00000397389
12,ENST00000641651
12,ENST00000261313
12,ENST00000257552
12,ENST00000546985
12,ENST00000699567
12,ENST00000699566
12,ENST00000699565
12,ENST00000699294
12,ENST00000699564
12,ENST00000699562
12,ENST00000699561
12,ENST00000699560
12,ENST00000358657
12,ENST00000514353
12,ENST00000453097
12,ENST00000535225
12,ENST00000446767
12,ENST00000539287
12,ENST00000699559
12,ENST00000336865
12,ENST00000242576
12,ENST00000699563
12,ENST00000545612
12,ENST00000261726
12,ENST00000409445
12,ENST00000541678
12,ENST00000397132
12,ENST00000448120
12,ENST00000545331
12,ENST00000538354
12,ENST00000544943
12,ENST00000540184
12,ENST00000489288
12,ENST00000538700
12,ENST00000535978
12,ENST00000366285
12,ENST00000618250
12,ENST00000461997
12,ENST00000538636
12,ENST00000538564
12,ENST00000535350
12,ENST00000361953
12,ENST00000342628
12,ENST00000627656
12,ENST00000359843
12,ENST00000637658
12,ENST00000542386
12,ENST00000542990
12,ENST00000337508
12,ENST00000538822
12,ENST00000538704
12,ENST00000358409
12,ENST00000359864
12,ENST00000540314
12,ENST00000409799
12,ENST00000382622
12,ENST00000452611
12,ENST00000407263
12,ENST00000640568
12,ENST00000649909
12,ENST00000011898
12,ENST00000444315
12,ENST00000537971
12,ENST00000333850
12,ENST00000544666
12,ENST00000443986
12,ENST00000397643
12,ENST00000546556
12,ENST00000551568
12,ENST00000546373
12,ENST00000548954
12,ENST00000551728
12,ENST00000333924
12,ENST00000547134
12,ENST00000548262
12,ENST00000549781
12,ENST00000338356
12,ENST00000397122
12,ENST00000543035
12,ENST00000536826
12,ENST00000551897
12,ENST00000545317
12,ENST00000454694
12,ENST00000228922
12,ENST00000550137
12,ENST00000551169
12,ENST00000547675
12,ENST00000457164
12,ENST00000552449
12,ENST00000547670
12,ENST00000553040
12,ENST00000547698
12,ENST00000547382
12,ENST00000267102
12,ENST00000417750
12,ENST00000261636
12,ENST00000539055
12,ENST00000536227
12,ENST00000551688
12,ENST00000551828
12,ENST00000551671
12,ENST00000551092
12,ENST00000548070
12,ENST00000477947
12,ENST00000457135
12,ENST00000444670
12,ENST00000479608
12,ENST00000422737
12,ENST00000334344
12,ENST00000549875
12,ENST00000551404
12,ENST00000553053
12,ENST00000547305
12,ENST00000545606
12,ENST00000538918
12,ENST00000540609
12,ENST00000248211
12,ENST00000536877
12,ENST00000426665
12,ENST00000402932
12,ENST00000546741
12,ENST00000700563
12,ENST00000700559
12,ENST00000700557
12,ENST00000340811
12,ENST00000449641
12,ENST00000070846
12,ENST00000700555
12,ENST00000326495
12,ENST00000546433
12,ENST00000551165
12,ENST00000326470
12,ENST00000548522
12,ENST00000546697
12,ENST00000550815
12,ENST00000551782
12,ENST00000549296
12,ENST00000551854
12,ENST00000550735
12,ENST00000700556
12,ENST00000537315
12,ENST00000484086
12,ENST00000420967
12,ENST00000328207
12,ENST00000635789
12,ENST00000343075
12,ENST00000429722
12,ENST00000440112
12,ENST00000543444
12,ENST00000536242
12,ENST00000536358
12,ENST00000619381
12,ENST00000419821
12,ENST00000392533
12,ENST00000536979
12,ENST00000242737
12,ENST00000537952
12,ENST00000537822
12,ENST00000538601
12,ENST00000535570
12,ENST00000541186
12,ENST00000541878
12,ENST00000542902
12,ENST00000542532
12,ENST00000541786
12,ENST00000539872
12,ENST00000536439
12,ENST00000540324
12,ENST00000537966
12,ENST00000540561
12,ENST00000540662
12,ENST00000545235
12,ENST00000381340
12,ENST00000454402
12,ENST00000392542
12,ENST00000535092
12,ENST00000539215
12,ENST00000441786
12,ENST00000535270
12,ENST00000434528
12,ENST00000537064
12,ENST00000699984
12,ENST00000672742
12,ENST00000699983
12,ENST00000699982
12,ENST00000451599
12,ENST00000672002
12,ENST00000320574
12,ENST00000240619
12,ENST00000543677
12,ENST00000679358
12,ENST00000679655
12,ENST00000680485
12,ENST00000339275
12,ENST00000681590
12,ENST00000620239
12,ENST00000540096
12,ENST00000257570
12,ENST00000680620
12,ENST00000544870
12,ENST00000534935
12,ENST00000540929
12,ENST00000537851
12,ENST00000261826
12,ENST00000535250
12,ENST00000539606
12,ENST00000541716
12,ENST00000541022
12,ENST00000541564
12,ENST00000538011
12,ENST00000535600
12,ENST00000352151
12,ENST00000550488
12,ENST00000335154
12,ENST00000257894
12,ENST00000532262
12,ENST00000551047
12,ENST00000533372
12,ENST00000548841
12,ENST00000549547
12,ENST00000261897
12,ENST00000548825
12,ENST00000380281
12,ENST00000551063
12,ENST00000546732
12,ENST00000301180
12,ENST00000549528
12,ENST00000548596
12,ENST00000545434
12,ENST00000535928
12,ENST00000328963
12,ENST00000537312
12,ENST00000550901
12,ENST00000551198
12,ENST00000551052
12,ENST00000415485
12,ENST00000553114
12,ENST00000548866
12,ENST00000547099
12,ENST00000423384
12,ENST00000360817
12,ENST00000402681
12,ENST00000328916
12,ENST00000406697
12,ENST00000548334
12,ENST00000357866
12,ENST00000439686
12,ENST00000412505
12,ENST00000442210
12,ENST00000315580
12,ENST00000454885
12,ENST00000426960
12,ENST00000413381
12,ENST00000392435
12,ENST00000453766
12,ENST00000539770
12,ENST00000543566
12,ENST00000550424
12,ENST00000456762
12,ENST00000541424
12,ENST00000357123
12,ENST00000548646
12,ENST00000356219
12,ENST00000405201
12,ENST00000316824
12,ENST00000404621
12,ENST00000538932
12,ENST00000337815
12,ENST00000392404
12,ENST00000539644
12,ENST00000550831
12,ENST00000355445
12,ENST00000547878
12,ENST00000552374
12,ENST00000404121
12,ENST00000549537
12,ENST00000550037
12,ENST00000551297
12,ENST00000546537
12,ENST00000549425
12,ENST00000546962
12,ENST00000550233
12,ENST00000545037
12,ENST00000539551
12,ENST00000535556
12,ENST00000539761
12,ENST00000545891
12,ENST00000545135
12,ENST00000550800
12,ENST00000389385
12,ENST00000429285
12,ENST00000413172
12,ENST00000550165
12,ENST00000548602
12,ENST00000343810
12,ENST00000546244
12,ENST00000551598
12,ENST00000649994
12,ENST00000257981
12,ENST00000549016
12,ENST00000546689
12,ENST00000303694
12,ENST00000549260
12,ENST00000547956
12,ENST00000418829
12,ENST00000252244
12,ENST00000549707
12,ENST00000358859
12,ENST00000389441
12,ENST00000422113
12,ENST00000448008
12,ENST00000542927
12,ENST00000420698
12,ENST00000448614
12,ENST00000458234
12,ENST00000453428
12,ENST00000440187
12,ENST00000440337
12,ENST00000548802
12,ENST00000540319
12,ENST00000552667
12,ENST00000547728
12,ENST00000545036
12,ENST00000308208
12,ENST00000552694
12,ENST00000399591
12,ENST00000344100
12,ENST00000682336
12,ENST00000381541
12,ENST00000540229
12,ENST00000480911
12,ENST00000683482
12,ENST00000672806
12,ENST00000399617
12,ENST00000682835
12,ENST00000335762
12,ENST00000399655
12,ENST00000399641
12,ENST00000399603
12,ENST00000347598
12,ENST00000327702
12,ENST00000406454
12,ENST00000399634
12,ENST00000683824
12,ENST00000683956
12,ENST00000683840
12,ENST00000682462
12,ENST00000399595
12,ENST00000399597
12,ENST00000399601
12,ENST00000399606
12,ENST00000228799
12,ENST00000644517
12,ENST00000644123
12,ENST00000544366
12,ENST00000539181
12,ENST00000538622
12,ENST00000630279
12,ENST00000543769
12,ENST00000001008
12,ENST00000551281
12,ENST00000228476
12,ENST00000547122
12,ENST00000683781
12,ENST00000547768
12,ENST00000547166
12,ENST00000465278
12,ENST00000491104
12,ENST00000682152
12,ENST00000682686
12,ENST00000402845
12,ENST00000399649
12,ENST00000399644
12,ENST00000399638
12,ENST00000399637
12,ENST00000399629
12,ENST00000399621
12,ENST00000549215
12,ENST00000682544
12,ENST00000433832
12,ENST00000542920
12,ENST00000228841
12,ENST00000548438
12,ENST00000546404
12,ENST00000542978
12,ENST00000443875
12,ENST00000403949
12,ENST00000548620
12,ENST00000549415
12,ENST00000552997
12,ENST00000546694
12,ENST00000548836
12,ENST00000549237
12,ENST00000663220
12,ENST00000312635
12,ENST00000549523
12,ENST00000353364
12,ENST00000413211
12,ENST00000549736
12,ENST00000548197
12,ENST00000547686
12,ENST00000543106
12,ENST00000551593
12,ENST00000546426
12,ENST00000551748
12,ENST00000546703
12,ENST00000547840
12,ENST00000280377
12,ENST00000549769
12,ENST00000376740
12,ENST00000266771
12,ENST00000397265
12,ENST00000662884
12,ENST00000305108
12,ENST00000543960
12,ENST00000280758
12,ENST00000420571
12,ENST00000490090
12,ENST00000550706
12,ENST00000415943
12,ENST00000357167
12,ENST00000494235
12,ENST00000310903
12,ENST00000376744
12,ENST00000617316
12,ENST00000303450
12,ENST00000508190
12,ENST00000243108
12,ENST00000394331
12,ENST00000509328
12,ENST00000504315
12,ENST00000303460
12,ENST00000515593
12,ENST00000243082
12,ENST00000546378
12,ENST00000243103
12,ENST00000243056
12,ENST00000040584
12,ENST00000546077
12,ENST00000552669
12,ENST00000540971
12,ENST00000681851
12,ENST00000547461
12,ENST00000614115
12,ENST00000397655
12,ENST00000549123
12,ENST00000546643
12,ENST00000377654
12,ENST00000478122
12,ENST00000681604
12,ENST00000681807
12,ENST00000680068
12,ENST00000679401
12,ENST00000397659
12,ENST00000680512
12,ENST00000680203
12,ENST00000471804
12,ENST00000681437
12,ENST00000481720
12,ENST00000361418
12,ENST00000544797
12,ENST00000552961
12,ENST00000551264
12,ENST00000361961
12,ENST00000636569
12,ENST00000543993
12,ENST00000544577
12,ENST00000309539
12,ENST00000551590
12,ENST00000552318
12,ENST00000498072
12,ENST00000490514
12,ENST00000397656
12,ENST00000495659
12,ENST00000679473
12,ENST00000679713
12,ENST00000679617
12,ENST00000681395
12,ENST00000479952
12,ENST00000311966
12,ENST00000486433
12,ENST00000486896
12,ENST00000494474
12,ENST00000461077
12,ENST00000483347
12,ENST00000623608
12,ENST00000610413
12,ENST00000539272
12,ENST00000546918
12,ENST00000549275
12,ENST00000551245
12,ENST00000380327
12,ENST00000548311
12,ENST00000424141
12,ENST00000541463
12,ENST00000295766
12,ENST00000552924
12,ENST00000625272
12,ENST00000546173
12,ENST00000543929
12,ENST00000545236
12,ENST00000540074
12,ENST00000544850
12,ENST00000539554
12,ENST00000320756
12,ENST00000464809
12,ENST00000480648
12,ENST00000680548
12,ENST00000680445
12,ENST00000679733
12,ENST00000547939
12,ENST00000550767
12,ENST00000301071
12,ENST00000547108
12,ENST00000551066
12,ENST00000552908
12,ENST00000550462
12,ENST00000550313
12,ENST00000550139
12,ENST00000437801
12,ENST00000333837
12,ENST00000549027
12,ENST00000550974
12,ENST00000452445
12,ENST00000551601
12,ENST00000429094
12,ENST00000549963
12,ENST00000548449
12,ENST00000377673
12,ENST00000549578
12,ENST00000299665
12,ENST00000552993
12,ENST00000382064
12,ENST00000553120
12,ENST00000548531
12,ENST00000303372
12,ENST00000680500
12,ENST00000544622
12,ENST00000228251
12,ENST00000279550
12,ENST00000228825
12,ENST00000426440
12,ENST00000547365
12,ENST00000228827
12,ENST00000543199
12,ENST00000537466
12,ENST00000551079
12,ENST00000550228
12,ENST00000395487
12,ENST00000551949
12,ENST00000548826
12,ENST00000549891
12,ENST00000360579
12,ENST00000552130
12,ENST00000340766
12,ENST00000550261
12,ENST00000551582
12,ENST00000546933
12,ENST00000550991
12,ENST00000551676
12,ENST00000620030
12,ENST00000550703
12,ENST00000543414
12,ENST00000538873
12,ENST00000339968
12,ENST00000538745
12,ENST00000539518
12,ENST00000432556
12,ENST00000545927
12,ENST00000335007
12,ENST00000621131
12,ENST00000546713
12,ENST00000549442
12,ENST00000447578
12,ENST00000546588
12,ENST00000549970
12,ENST00000409246
12,ENST00000392672
12,ENST00000409425
12,ENST00000409778
12,ENST00000358071
12,ENST00000409300
12,ENST00000354300
12,ENST00000548312
12,ENST00000620084
12,ENST00000242607
12,ENST00000356742
12,ENST00000439744
12,ENST00000547887
12,ENST00000679504
12,ENST00000257909
12,ENST00000550709
12,ENST00000551841
12,ENST00000394109
12,ENST00000550065
12,ENST00000262032
12,ENST00000552689
12,ENST00000431367
12,ENST00000546833
12,ENST00000547167
12,ENST00000547791
12,ENST00000356464
12,ENST00000552361
12,ENST00000646449
12,ENST00000548861
12,ENST00000552766
12,ENST00000551103
12,ENST00000548274
12,ENST00000552258
12,ENST00000262056
12,ENST00000543812
12,ENST00000539300
12,ENST00000550390
12,ENST00000543572
12,ENST00000356124
12,ENST00000266971
12,ENST00000394115
12,ENST00000547586
12,ENST00000552490
12,ENST00000549481
12,ENST00000550704
12,ENST00000416762
12,ENST00000420463
12,ENST00000551002
12,ENST00000549077
12,ENST00000303305
12,ENST00000537612
12,ENST00000396301
12,ENST00000538364
12,ENST00000540424
12,ENST00000543602
12,ENST00000541453
12,ENST00000545047
12,ENST00000544284
12,ENST00000421801
12,ENST00000266458
12,ENST00000545859
12,ENST00000542722
12,ENST00000539408
12,ENST00000539593
12,ENST00000539580
12,ENST00000392807
12,ENST00000547005
12,ENST00000431221
12,ENST00000536976
12,ENST00000585711
12,ENST00000392806
12,ENST00000549447
12,ENST00000256951
12,ENST00000544053
12,ENST00000542474
12,ENST00000431267
12,ENST00000553057
12,ENST00000551061
12,ENST00000629504
12,ENST00000545290
12,ENST00000539170
12,ENST00000535576
12,ENST00000546017
12,ENST00000541960
12,ENST00000545887
12,ENST00000537201
12,ENST00000547567
12,ENST00000549031
12,ENST00000586581
12,ENST00000591546
12,ENST00000590131
12,ENST00000334221
12,ENST00000549441
12,ENST00000395069
12,ENST00000647553
12,ENST00000545182
12,ENST00000280800
12,ENST00000548997
12,ENST00000257549
12,ENST00000552280
12,ENST00000547342
12,ENST00000403593
12,ENST00000553248
12,ENST00000345635
12,ENST00000547802
12,ENST00000546672
12,ENST00000544747
12,ENST00000551760
12,ENST00000381908
12,ENST00000543777
12,ENST00000546735
12,ENST00000549534
12,ENST00000546776
12,ENST00000551192
12,ENST00000547807
12,ENST00000551567
12,ENST00000547923
12,ENST00000301042
12,ENST00000550342
12,ENST00000550181
12,ENST00000350274
12,ENST00000336164
12,ENST00000539792
12,ENST00000539374
12,ENST00000344825
12,ENST00000543420
12,ENST00000550346
12,ENST00000261731
12,ENST00000202831
12,ENST00000548068
12,ENST00000549915
12,ENST00000551459
12,ENST00000448789
12,ENST00000628569
12,ENST00000591937
12,ENST00000585507
12,ENST00000590323
12,ENST00000545102
12,ENST00000545604
12,ENST00000266509
12,ENST00000540354
12,ENST00000539415
12,ENST00000588447
12,ENST00000588263
12,ENST00000360299
12,ENST00000552014
12,ENST00000549505
12,ENST00000448928
12,ENST00000680972
12,ENST00000550672
12,ENST00000550047
12,ENST00000549069
12,ENST00000546737
12,ENST00000549181
12,ENST00000549605
12,ENST00000552613
12,ENST00000548932
12,ENST00000549125
12,ENST00000548186
12,ENST00000549372
12,ENST00000553116
12,ENST00000546874
12,ENST00000547026
12,ENST00000544117
12,ENST00000426174
12,ENST00000541523
12,ENST00000680574
12,ENST00000553529
12,ENST00000554310
12,ENST00000557427
12,ENST00000553474
12,ENST00000555773
12,ENST00000554975
12,ENST00000557703
12,ENST00000449049
12,ENST00000555116
12,ENST00000553837
12,ENST00000554604
12,ENST00000556737
12,ENST00000557529
12,ENST00000681721
12,ENST00000555774
12,ENST00000557348
12,ENST00000414700
12,ENST00000557433
12,ENST00000680207
12,ENST00000680892
12,ENST00000680780
12,ENST00000679430
12,ENST00000681220
12,ENST00000680187
12,ENST00000680469
12,ENST00000681106
12,ENST00000328923
12,ENST00000556825
12,ENST00000557487
12,ENST00000555634
12,ENST00000556689
12,ENST00000557269
12,ENST00000555563
12,ENST00000679989
12,ENST00000309283
12,ENST00000680379
12,ENST00000552192
12,ENST00000545926
12,ENST00000546182
12,ENST00000416109
12,ENST00000313599
12,ENST00000539726
12,ENST00000680260
12,ENST00000551010
12,ENST00000549540
12,ENST00000551042
12,ENST00000547376
12,ENST00000551573
12,ENST00000616559
12,ENST00000644991
12,ENST00000547881
12,ENST00000646859
12,ENST00000543276
12,ENST00000680963
12,ENST00000679933
12,ENST00000546882
12,ENST00000679363
12,ENST00000679679
12,ENST00000679681
12,ENST00000681688
12,ENST00000680714
12,ENST00000450363
12,ENST00000679453
12,ENST00000681281
12,ENST00000552917
12,ENST00000229387
12,ENST00000551640
12,ENST00000536722
12,ENST00000357881
12,ENST00000539967
12,ENST00000549040
12,ENST00000392842
12,ENST00000266682
12,ENST00000636518
12,ENST00000679683
12,ENST00000681941
12,ENST00000681174
12,ENST00000680370
12,ENST00000299767
12,ENST00000679538
12,ENST00000681698
12,ENST00000680316
12,ENST00000679861
12,ENST00000378090
12,ENST00000547975
12,ENST00000549478
12,ENST00000553183
12,ENST00000549960
12,ENST00000547945
12,ENST00000552460
12,ENST00000681172
12,ENST00000552940
12,ENST00000680663
12,ENST00000614327
12,ENST00000434748
12,ENST00000650108
12,ENST00000680143
